kernel,M,N,K,status,latency_ms,reference_latency_ms,speedup
gemm_v10,80,,,PASSED,0.04883683333333333,0.025765166666666662,0.5275765218192552
gemm_v10,72,,,PASSED,0.0489915,0.02606383333333333,0.5320072529588465
gemm_v10,64,,,PASSED,0.048821333333333335,0.025205333333333333,0.5162770373607166
gemm_v10,56,,,PASSED,0.04876250000000001,0.02618116666666667,0.5369119029308724
gemm_v10,48,,,PASSED,0.0487305,0.026144,0.5365017801992592
gemm_v10,40,,,PASSED,0.04855966666666667,0.026197166666666664,0.5394840711427178
gemm_v10,32,,,PASSED,0.04854883333333334,0.026058666666666664,0.5367516555495668
gemm_v10,24,,,PASSED,0.048362333333333334,0.025882333333333337,0.5351754464562642
gemm_v10,16,,,PASSED,0.04842633333333333,0.02583466666666667,0.5334838483194406
gemm_v10,8,,,PASSED,0.04828266666666667,0.025679833333333332,0.531864437203137
gemm_v10,4,,,PASSED,0.048378666666666674,0.025844999999999996,0.5342230735310328
gemm_v10,2,,,PASSED,0.04839466666666667,0.026047999999999998,0.5382411284990081
gemm_v10,1,,,PASSED,0.0484,0.025648,0.5299173553719009
gemm_v10,7,,,PASSED,0.048405166666666666,0.025669333333333332,0.5303015174000021
gemm_v10,35,,,PASSED,0.04853366666666666,0.0262455,0.5407689507627009
gemm_v10,972,,,PASSED,0.09928016666666667,0.07013316666666668,0.7064166894696995
gemm_v10,70,,,PASSED,0.04887966666666666,0.025957333333333332,0.5310456290618458
gemm_v10,2053,,,PASSED,0.19893333333333332,0.14740266666666665,0.7409651474530831
gemm_v10,8192,,,PASSED,0.6022936666666666,0.5677981666666666,0.9427264440768374
gemm_v10,2379,,,PASSED,0.20063983333333332,0.1671735,0.8332019481010335
gemm_v10,15,,,PASSED,0.048309333333333336,0.02574416666666667,0.5329025447118569
gemm_v2,256,,,PASSED,0.05809066666666666,0.029045166666666667,0.49999713092177756
gemm_v2,248,,,PASSED,0.05807433333333334,0.02888,0.49729369830619374
gemm_v2,240,,,PASSED,0.058298666666666665,0.028906666666666664,0.49583752630134476
gemm_v2,232,,,PASSED,0.059172833333333334,0.029279833333333335,0.494818849866352
gemm_v2,224,,,PASSED,0.061002499999999994,0.030303999999999998,0.49676652596205073
gemm_v2,216,,,PASSED,0.06107733333333334,0.03134933333333333,0.5132727907789032
gemm_v2,208,,,PASSED,0.0627035,0.031317333333333336,0.49945112048503415
gemm_v2,200,,,PASSED,0.06436266666666667,0.028837166666666667,0.44804182548889626
gemm_v2,192,,,PASSED,0.05588216666666667,0.02897583333333333,0.5185166406695039
gemm_v2,184,,,PASSED,0.05553583333333334,0.029552166666666668,0.5321279054064192
gemm_v2,176,,,PASSED,0.055536,0.029184166666666667,0.525499975991549
gemm_v2,168,,,PASSED,0.05547733333333333,0.02820783333333333,0.5084569073255143
gemm_v2,160,,,PASSED,0.05599983333333333,0.027397333333333333,0.4892395513081884
gemm_v2,152,,,PASSED,0.05611166666666667,0.027845166666666667,0.4962455817269136
gemm_v2,144,,,PASSED,0.05685283333333333,0.026768,0.4708296566867087
gemm_v2,136,,,PASSED,0.05837833333333333,0.026533333333333336,0.4545065235389843
gemm_v2,128,,,PASSED,0.056858,0.025898666666666667,0.45549732081090905
gemm_v2,120,,,PASSED,0.056362166666666665,0.025733333333333334,0.45657104499767875
gemm_v2,112,,,PASSED,0.056256,0.025839833333333336,0.45932582006067507
gemm_v2,104,,,PASSED,0.05602133333333333,0.025685166666666665,0.4584890279893374
gemm_v2,96,,,PASSED,0.05578116666666666,0.025578666666666666,0.458553812965547
gemm_v2,88,,,PASSED,0.05517866666666666,0.02539733333333333,0.46027450222308136
gemm_v2,80,,,PASSED,0.05535966666666667,0.025386333333333334,0.45857092106768466
gemm_v2,72,,,PASSED,0.05524783333333333,0.025685166666666665,0.46490812611052623
gemm_v2,64,,,PASSED,0.05279983333333333,0.025322666666666663,0.4795974734768733
gemm_v2,56,,,PASSED,0.05258616666666666,0.025914499999999997,0.49280070487485617
gemm_v2,48,,,PASSED,0.05249033333333333,0.025792,0.4913666643381956
gemm_v2,40,,,PASSED,0.05214916666666667,0.025866666666666666,0.49601303951804915
gemm_v2,32,,,PASSED,0.052191999999999995,0.025749333333333332,0.49335785816472516
gemm_v2,24,,,PASSED,0.052224,0.02573333333333333,0.4927491830065359
gemm_v2,16,,,PASSED,0.052079999999999994,0.025557333333333335,0.4907322068612392
gemm_v2,8,,,PASSED,0.05210633333333333,0.025472166666666667,0.48884972396189846
gemm_v2,4,,,PASSED,0.052303999999999996,0.025653333333333334,0.49046599367798516
gemm_v2,2,,,PASSED,0.05241033333333334,0.025829166666666667,0.4928258422321298
gemm_v2,1,,,PASSED,0.05226666666666666,0.025669166666666663,0.4911192602040816
gemm_v2,7,,,PASSED,0.052394666666666666,0.025445166666666668,0.48564421315146583
gemm_v2,35,,,PASSED,0.0520745,0.025877499999999998,0.49693227971463955
gemm_v2,972,,,PASSED,0.20015433333333332,0.06983466666666666,0.3489040956728391
gemm_v2,70,,,PASSED,0.05558916666666667,0.025610666666666667,0.4607132684725741
gemm_v2,2053,,,PASSED,0.38418100000000005,0.14564783333333334,0.3791125363652375
gemm_v2,8192,,,PASSED,1.455419,0.5600213333333334,0.3847835800778562
gemm_v2,2379,,,PASSED,0.44102966666666665,0.1655573333333333,0.3753882013983942
gemm_v2,15,,,PASSED,0.052378666666666664,0.025557333333333335,0.4879340189390083
gemm_v3,256,,,PASSED,0.07007999999999999,0.028917333333333333,0.41263318112633185
gemm_v3,248,,,PASSED,0.0694825,0.029045333333333336,0.4180237229997961
gemm_v3,240,,,PASSED,0.069104,0.029210666666666666,0.4227058732731342
gemm_v3,232,,,PASSED,0.0688375,0.028976166666666664,0.42093577870588944
gemm_v3,224,,,PASSED,0.0687785,0.029701333333333333,0.4318403764742373
gemm_v3,216,,,PASSED,0.06882150000000001,0.031152,0.4526492447854231
gemm_v3,208,,,PASSED,0.07008516666666666,0.03125883333333333,0.4460121138329319
gemm_v3,200,,,PASSED,0.0723785,0.028997333333333333,0.40063462676531475
gemm_v3,192,,,PASSED,0.05953616666666667,0.028688,0.48185836620317624
gemm_v3,184,,,PASSED,0.0592745,0.029173166666666667,0.49217060737191654
gemm_v3,176,,,PASSED,0.05936533333333333,0.029216333333333334,0.4921446860120385
gemm_v3,168,,,PASSED,0.059216,0.028245333333333334,0.47698820138701253
gemm_v3,160,,,PASSED,0.06026666666666667,0.027354666666666666,0.4538938053097345
gemm_v3,152,,,PASSED,0.060949166666666665,0.02781866666666667,0.45642406923802625
gemm_v3,144,,,PASSED,0.06132783333333334,0.026810833333333336,0.43717235512967195
gemm_v3,136,,,PASSED,0.06171716666666666,0.026453166666666666,0.42861926584445714
gemm_v3,128,,,PASSED,0.0394185,0.025823666666666665,0.6551154068943938
gemm_v3,120,,,PASSED,0.03936533333333333,0.02590933333333333,0.6581763988619428
gemm_v3,112,,,PASSED,0.039104,0.025925166666666666,0.6629799168030551
gemm_v3,104,,,PASSED,0.039205333333333335,0.0261015,0.6657640116990885
gemm_v3,96,,,PASSED,0.03970133333333333,0.0256905,0.6470941362170877
gemm_v3,88,,,PASSED,0.04002116666666667,0.025903833333333334,0.6472533284470301
gemm_v3,80,,,PASSED,0.040613333333333335,0.025765166666666662,0.634401674326986
gemm_v3,72,,,PASSED,0.042363000000000005,0.02606383333333333,0.6152499429533632
gemm_v3,64,,,PASSED,0.0359945,0.025205333333333333,0.700255131571027
gemm_v3,56,,,PASSED,0.035776166666666664,0.02618116666666667,0.7318046930684767
gemm_v3,48,,,PASSED,0.035648,0.026144,0.7333931777378816
gemm_v3,40,,,PASSED,0.0353495,0.026197166666666664,0.7410901615770142
gemm_v3,32,,,PASSED,0.035221333333333334,0.026058666666666664,0.7398546335554209
gemm_v3,24,,,PASSED,0.03520533333333333,0.025882333333333337,0.7351821693682776
gemm_v3,16,,,PASSED,0.03523183333333333,0.02583466666666667,0.7332762511175974
gemm_v3,8,,,PASSED,0.035077,0.025679833333333332,0.7320989062158489
gemm_v3,4,,,PASSED,0.03642133333333333,0.025844999999999996,0.7096115829550446
gemm_v3,2,,,PASSED,0.03657616666666667,0.026047999999999998,0.7121577347726433
gemm_v3,1,,,PASSED,0.0365545,0.025648,0.7016372813196734
gemm_v3,7,,,PASSED,0.03635183333333333,0.025669333333333332,0.7061358666000339
gemm_v3,35,,,PASSED,0.03519466666666667,0.0262455,0.7457237839066524
gemm_v3,972,,,PASSED,0.21732816666666666,0.07013316666666668,0.3227062913305455
gemm_v3,70,,,PASSED,0.04525316666666667,0.025957333333333332,0.5736025839812314
gemm_v3,2053,,,PASSED,0.42444799999999994,0.14740266666666665,0.34728086047446727
gemm_v3,8192,,,PASSED,1.5627375,0.5677981666666666,0.36333559965551904
gemm_v3,2379,,,PASSED,0.48027749999999997,0.1671735,0.3480768930462077
gemm_v3,15,,,PASSED,0.03552533333333333,0.02574416666666667,0.7246706575589251
gemm_v4,256,,,PASSED,0.06008516666666667,0.028922666666666666,0.48136117899315134
gemm_v4,248,,,PASSED,0.05966366666666667,0.0287255,0.4814571682375091
gemm_v4,240,,,PASSED,0.059632,0.028858666666666668,0.48394597978713894
gemm_v4,232,,,PASSED,0.05985066666666666,0.0291785,0.4875217207271431
gemm_v4,224,,,PASSED,0.05957883333333333,0.029669333333333336,0.49798446316225287
gemm_v4,216,,,PASSED,0.05976016666666667,0.031237166666666667,0.5227088277866249
gemm_v4,208,,,PASSED,0.05987733333333334,0.03117316666666667,0.5206171506190433
gemm_v4,200,,,PASSED,0.06013333333333334,0.028986666666666664,0.4820399113082039
gemm_v4,192,,,PASSED,0.06001583333333333,0.029216000000000002,0.48680487093683616
gemm_v4,184,,,PASSED,0.06006366666666666,0.029653166666666664,0.4936955785805063
gemm_v4,176,,,PASSED,0.060064,0.030880166666666667,0.5141210486592079
gemm_v4,168,,,PASSED,0.06013333333333334,0.028085333333333334,0.4670509977827051
gemm_v4,160,,,PASSED,0.05992533333333333,0.027242666666666665,0.45461018155927374
gemm_v4,152,,,PASSED,0.06028266666666667,0.027856000000000002,0.4620897106962753
gemm_v4,144,,,PASSED,0.059744166666666675,0.02667733333333333,0.4465261601551057
gemm_v4,136,,,PASSED,0.059909333333333335,0.026661333333333332,0.44502804237514465
gemm_v4,128,,,PASSED,0.05833083333333333,0.025877333333333336,0.44363044130462737
gemm_v4,120,,,PASSED,0.05763183333333333,0.025840000000000002,0.4483633177266037
gemm_v4,112,,,PASSED,0.05736533333333333,0.02573333333333333,0.4485868352547415
gemm_v4,104,,,PASSED,0.05700266666666667,0.025696,0.4507859281437126
gemm_v4,96,,,PASSED,0.056586666666666674,0.0255095,0.4508040763430725
gemm_v4,88,,,PASSED,0.055925333333333334,0.02552,0.4563227160022888
gemm_v4,80,,,PASSED,0.05560516666666667,0.025391999999999998,0.45664821314566084
gemm_v4,72,,,PASSED,0.0552425,0.02556816666666667,0.4628350756512951
gemm_v4,64,,,PASSED,0.05490133333333334,0.025269,0.4602620458519526
gemm_v4,56,,,PASSED,0.054378666666666665,0.025850666666666664,0.4753825029423303
gemm_v4,48,,,PASSED,0.05388283333333333,0.025818500000000005,0.47916002932288276
gemm_v4,40,,,PASSED,0.053184,0.025941000000000002,0.4877594765342961
gemm_v4,32,,,PASSED,0.05314633333333333,0.02577616666666667,0.48500366911483395
gemm_v4,24,,,PASSED,0.05257616666666667,0.025631833333333336,0.48751810864872236
gemm_v4,16,,,PASSED,0.052128,0.025589166666666666,0.4908910118682218
gemm_v4,8,,,PASSED,0.052213166666666665,0.0254185,0.4868216509884161
gemm_v4,4,,,PASSED,0.052165333333333334,0.0254775,0.488399064512831
gemm_v4,2,,,PASSED,0.05204216666666667,0.025392166666666664,0.48791524821218685
gemm_v4,1,,,PASSED,0.05260283333333334,0.025557333333333335,0.4858546909703849
gemm_v4,7,,,PASSED,0.05219216666666667,0.025381,0.48629902954785675
gemm_v4,35,,,PASSED,0.05298116666666667,0.025898666666666667,0.48882779100749635
gemm_v4,972,,,PASSED,0.163141,0.07020266666666668,0.43031896743716586
gemm_v4,70,,,PASSED,0.05528533333333333,0.025658666666666666,0.46411344781014857
gemm_v4,2053,,,PASSED,0.353829,0.1460905,0.4128844724429032
gemm_v4,8192,,,PASSED,1.2448476666666668,0.5630556666666666,0.452308890271179
gemm_v4,2379,,,PASSED,0.3714825,0.16608516666666664,0.4470874581350848
gemm_v4,15,,,PASSED,0.05210666666666667,0.025519833333333335,0.48976138689866944
gemm_v5,256,,,PASSED,0.06444816666666667,0.028992,0.44984987936041626
gemm_v5,248,,,PASSED,0.06459716666666666,0.02901883333333333,0.449227649303504
gemm_v5,240,,,PASSED,0.06413883333333333,0.0289705,0.4516842370586723
gemm_v5,232,,,PASSED,0.06406933333333333,0.029120000000000004,0.4545076167485225
gemm_v5,224,,,PASSED,0.06425616666666667,0.030058666666666668,0.4677942713669505
gemm_v5,216,,,PASSED,0.0639465,0.031157333333333332,0.4872406360525334
gemm_v5,208,,,PASSED,0.06404266666666666,0.03104533333333333,0.4847601598934044
gemm_v5,200,,,PASSED,0.0641225,0.029104,0.4538812429334477
gemm_v5,192,,,PASSED,0.06409066666666667,0.02885333333333333,0.4501955562952483
gemm_v5,184,,,PASSED,0.06399466666666666,0.028639833333333333,0.44753469039086596
gemm_v5,176,,,PASSED,0.06388266666666666,0.028693333333333335,0.4491567874436468
gemm_v5,168,,,PASSED,0.06399966666666666,0.0282665,0.44166636284563987
gemm_v5,160,,,PASSED,0.06401050000000001,0.02740266666666667,0.4280964320957759
gemm_v5,152,,,PASSED,0.064176,0.02810666666666667,0.43796227042300345
gemm_v5,144,,,PASSED,0.06392516666666666,0.02666666666666667,0.4171544331783779
gemm_v5,136,,,PASSED,0.06422383333333333,0.026698333333333334,0.4157075644296121
gemm_v5,128,,,PASSED,0.06414399999999999,0.02583466666666667,0.40276045564147345
gemm_v5,120,,,PASSED,0.06352516666666667,0.0258505,0.4069332101975332
gemm_v5,112,,,PASSED,0.06313566666666666,0.025930666666666668,0.41071343720137066
gemm_v5,104,,,PASSED,0.06282683333333333,0.025818499999999998,0.41094702104461733
gemm_v5,96,,,PASSED,0.062768,0.025744,0.4101452969666072
gemm_v5,88,,,PASSED,0.062394666666666675,0.025850666666666664,0.4143089152919052
gemm_v5,80,,,PASSED,0.06150933333333333,0.025781666666666665,0.41915048122778115
gemm_v5,72,,,PASSED,0.06268783333333333,0.026016,0.4150087603389281
gemm_v5,64,,,PASSED,0.06036266666666667,0.025151999999999997,0.4166813924721682
gemm_v5,56,,,PASSED,0.06008,0.0262025,0.4361268308921438
gemm_v5,48,,,PASSED,0.0596375,0.026080000000000002,0.4373087403060155
gemm_v5,40,,,PASSED,0.0592105,0.026149333333333333,0.44163338146668807
gemm_v5,32,,,PASSED,0.05885816666666666,0.026032,0.44228356869196855
gemm_v5,24,,,PASSED,0.05852266666666667,0.025871999999999996,0.4420851180169506
gemm_v5,16,,,PASSED,0.057904333333333335,0.025792,0.44542434935784886
gemm_v5,8,,,PASSED,0.057488000000000004,0.025722833333333334,0.4474470034326004
gemm_v5,4,,,PASSED,0.05735433333333334,0.02562666666666667,0.44681308590458146
gemm_v5,2,,,PASSED,0.05757866666666667,0.025610666666666667,0.4447943682845498
gemm_v5,1,,,PASSED,0.05931716666666667,0.025738666666666663,0.4339159827256302
gemm_v5,7,,,PASSED,0.05749866666666667,0.025663666666666668,0.4463349874779705
gemm_v5,35,,,PASSED,0.058896166666666666,0.02614966666666667,0.44399607218353204
gemm_v5,972,,,PASSED,0.17764766666666665,0.069509,0.39127448901664913
gemm_v5,70,,,PASSED,0.0608,0.026053333333333335,0.42850877192982456
gemm_v5,2053,,,PASSED,0.39641550000000003,0.146341,0.3691606407923
gemm_v5,8192,,,PASSED,1.3660476666666668,0.56112,0.41076165472995935
gemm_v5,2379,,,PASSED,0.4499303333333333,0.166208,0.36940830098881977
gemm_v5,15,,,PASSED,0.058405166666666675,0.025813333333333337,0.441970031190163
gemm_v6,256,,,PASSED,0.08323183333333334,0.0287145,0.34499420293917993
gemm_v6,248,,,PASSED,0.08266116666666666,0.02869316666666667,0.3471178525990641
gemm_v6,240,,,PASSED,0.08247466666666665,0.029029333333333334,0.35197878944645633
gemm_v6,232,,,PASSED,0.08229833333333332,0.02896,0.3518904797586019
gemm_v6,224,,,PASSED,0.08258083333333333,0.030234333333333335,0.3661180459549735
gemm_v6,216,,,PASSED,0.08257566666666667,0.03124766666666667,0.37841252669268993
gemm_v6,208,,,PASSED,0.08278916666666666,0.03134933333333333,0.3786646803627689
gemm_v6,200,,,PASSED,0.08228799999999999,0.028858833333333334,0.35070524661352004
gemm_v6,192,,,PASSED,0.08281533333333334,0.02996283333333333,0.3618029672443911
gemm_v6,184,,,PASSED,0.082405,0.030821166666666667,0.374020589365532
gemm_v6,176,,,PASSED,0.08259716666666667,0.029274833333333333,0.35442902601582377
gemm_v6,168,,,PASSED,0.08246366666666667,0.028181333333333336,0.3417424239361982
gemm_v6,160,,,PASSED,0.08261816666666667,0.027130333333333336,0.3283821758329988
gemm_v6,152,,,PASSED,0.08245866666666667,0.0279785,0.33930332772783134
gemm_v6,144,,,PASSED,0.08260233333333333,0.026682333333333336,0.32302154499267577
gemm_v6,136,,,PASSED,0.08226133333333334,0.026783666666666667,0.32559242090248963
gemm_v6,128,,,PASSED,0.0826775,0.025738333333333335,0.31131000977694456
gemm_v6,120,,,PASSED,0.08174350000000001,0.025765166666666662,0.3151952958543084
gemm_v6,112,,,PASSED,0.08119466666666666,0.0259895,0.32008875788229113
gemm_v6,104,,,PASSED,0.08029316666666668,0.025616,0.3190308847369742
gemm_v6,96,,,PASSED,0.07972233333333333,0.025493333333333337,0.319776557802707
gemm_v6,88,,,PASSED,0.07870383333333333,0.02549333333333333,0.32391476061098246
gemm_v6,80,,,PASSED,0.07829833333333333,0.025402666666666667,0.3244343217182145
gemm_v6,72,,,PASSED,0.07739733333333333,0.02573866666666667,0.3325523704520397
gemm_v6,64,,,PASSED,0.07700766666666665,0.025183833333333336,0.3270302091133784
gemm_v6,56,,,PASSED,0.0760745,0.025802666666666668,0.33917628990879556
gemm_v6,48,,,PASSED,0.075552,0.025776000000000004,0.34116899618805596
gemm_v6,40,,,PASSED,0.074762,0.025856,0.34584414542147085
gemm_v6,32,,,PASSED,0.07438366666666667,0.025781333333333333,0.34659938785844563
gemm_v6,24,,,PASSED,0.07359433333333333,0.02564783333333333,0.3485028285692286
gemm_v6,16,,,PASSED,0.07340800000000001,0.025578666666666666,0.34844521941296125
gemm_v6,8,,,PASSED,0.07318383333333334,0.025402666666666667,0.34710762622892577
gemm_v6,4,,,PASSED,0.0732635,0.025594500000000003,0.34934858421997317
gemm_v6,2,,,PASSED,0.07324233333333334,0.025285000000000002,0.34522384595429784
gemm_v6,1,,,PASSED,0.07331166666666668,0.025354500000000002,0.3458453634028235
gemm_v6,7,,,PASSED,0.07334933333333334,0.0253495,0.34559959645168326
gemm_v6,35,,,PASSED,0.07457016666666666,0.025856166666666666,0.3467360718428505
gemm_v6,972,,,PASSED,0.17181283333333333,0.06966916666666666,0.4054945449360107
gemm_v6,70,,,PASSED,0.07741816666666666,0.025573000000000002,0.3303229862069411
gemm_v6,2053,,,PASSED,0.32598283333333333,0.14485266666666666,0.4443567324864244
gemm_v6,8192,,,PASSED,1.0235328333333333,0.5551503333333333,0.5423864435548965
gemm_v6,2379,,,PASSED,0.3408466666666667,0.16542883333333333,0.48534678349991195
gemm_v6,15,,,PASSED,0.0737545,0.025562666666666668,0.346591281435935
gemm_v7,256,,,PASSED,0.081296,0.028976000000000002,0.3564259004133045
gemm_v7,248,,,PASSED,0.08096550000000001,0.028922666666666666,0.35722210900527585
gemm_v7,240,,,PASSED,0.08054933333333333,0.028773333333333335,0.35721379858306296
gemm_v7,232,,,PASSED,0.08056583333333332,0.028997333333333333,0.3599209755996649
gemm_v7,224,,,PASSED,0.08057083333333333,0.029786666666666666,0.3696954025960594
gemm_v7,216,,,PASSED,0.08077866666666667,0.031157333333333332,0.38571239931335005
gemm_v7,208,,,PASSED,0.08065616666666667,0.03141866666666667,0.3895383076722797
gemm_v7,200,,,PASSED,0.08058683333333333,0.02888,0.3583711979417647
gemm_v7,192,,,PASSED,0.08077333333333334,0.029370500000000004,0.36361629250577754
gemm_v7,184,,,PASSED,0.08062416666666666,0.02908266666666667,0.36071897383952295
gemm_v7,176,,,PASSED,0.0806775,0.029141166666666666,0.36120562321175875
gemm_v7,168,,,PASSED,0.08083233333333333,0.028037500000000003,0.3468599611541587
gemm_v7,160,,,PASSED,0.0806455,0.027354666666666666,0.3391964420416101
gemm_v7,152,,,PASSED,0.08081083333333333,0.027925333333333333,0.34556422921844226
gemm_v7,144,,,PASSED,0.080656,0.02664,0.3302916088077762
gemm_v7,136,,,PASSED,0.08090666666666667,0.026517333333333334,0.32775214238628875
gemm_v7,128,,,PASSED,0.08077866666666667,0.025882666666666665,0.3204146309256569
gemm_v7,120,,,PASSED,0.07992016666666667,0.025797333333333335,0.3227887829730085
gemm_v7,112,,,PASSED,0.07925916666666666,0.02581333333333333,0.32568262346100874
gemm_v7,104,,,PASSED,0.07873633333333334,0.025669333333333332,0.32601636686155056
gemm_v7,96,,,PASSED,0.07788283333333333,0.025482666666666667,0.3271923423433063
gemm_v7,88,,,PASSED,0.07698683333333334,0.025429500000000004,0.3303097282868716
gemm_v7,80,,,PASSED,0.07639466666666667,0.025328,0.331541468863446
gemm_v7,72,,,PASSED,0.07570666666666666,0.025573333333333333,0.33779499823881654
gemm_v7,64,,,PASSED,0.07522666666666666,0.025184333333333333,0.33477933356965617
gemm_v7,56,,,PASSED,0.07456016666666666,0.0257815,0.34578114766374357
gemm_v7,48,,,PASSED,0.07419733333333334,0.025733500000000003,0.3468251329787234
gemm_v7,40,,,PASSED,0.073808,0.025989333333333333,0.3521208179781776
gemm_v7,32,,,PASSED,0.0736535,0.025749333333333332,0.3496009467755549
gemm_v7,24,,,PASSED,0.07321100000000001,0.025616,0.34989277567578636
gemm_v7,16,,,PASSED,0.07308266666666667,0.025456500000000003,0.34832472816171645
gemm_v7,8,,,PASSED,0.07310383333333333,0.02544,0.3479981669907871
gemm_v7,4,,,PASSED,0.07299733333333333,0.025408166666666666,0.34806979250383574
