stage_index,group,parquet_rows,run,run_dir,definition,prompt_tag,prompt_tag_raw,prompt_tag_match,replica,trajectory_id,turn,correctness,is_correct,speedup,arch_tag,is_comparison_pair,is_shared_pair
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-010,hopper-010,hopper-010,3,exp_003,7,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,0,exp_004,0,Compilation error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,0,exp_004,1,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,0,exp_004,2,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,0,exp_004,3,Kernel Execution Timeout,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,0,exp_004,4,Extraction error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,0,exp_004,5,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,0,exp_004,6,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,0,exp_004,7,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,1,exp_005,0,Compilation error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,1,exp_005,1,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,1,exp_005,2,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,1,exp_005,3,Correct,1,0.13266751020126924,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,1,exp_005,4,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,1,exp_005,5,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,1,exp_005,6,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,1,exp_005,7,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,2,exp_006,0,Compilation error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,2,exp_006,1,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,2,exp_006,2,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,2,exp_006,3,Compilation error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,2,exp_006,4,Correct,1,0.04607005688534334,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,2,exp_006,5,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,2,exp_006,6,Correct,1,0.05623787615229445,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,2,exp_006,7,Correct,1,0.09973834218492024,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,3,exp_007,0,Compilation error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,3,exp_007,1,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,3,exp_007,2,Kernel Execution Timeout,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,3,exp_007,3,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,3,exp_007,4,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,3,exp_007,5,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,3,exp_007,6,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,hopper-011,3,exp_007,7,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,0,exp_008,0,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,0,exp_008,1,Correct,1,0.6027551405211861,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,0,exp_008,2,Correct,1,0.3731101735566281,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,0,exp_008,3,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,0,exp_008,4,Compilation error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,0,exp_008,5,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,0,exp_008,6,Correct,1,0.5199310206985619,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,0,exp_008,7,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,1,exp_009,0,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,1,exp_009,1,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,1,exp_009,2,Correct,1,0.5693072457342552,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,1,exp_009,3,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,1,exp_009,4,Correct,1,0.2930730098164219,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,1,exp_009,5,Correct,1,0.41738347024803346,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,1,exp_009,6,Kernel Execution Timeout,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,1,exp_009,7,Correct,1,0.5920450615489153,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,2,exp_010,0,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,2,exp_010,1,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,2,exp_010,2,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,2,exp_010,3,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,2,exp_010,4,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,2,exp_010,5,Runtime error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,2,exp_010,6,Other error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,2,exp_010,7,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,3,exp_011,0,Numerical error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,3,exp_011,1,Correct,1,0.2784896592082316,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,3,exp_011,2,Extraction error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,3,exp_011,3,Correct,1,0.19021800073270492,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,3,exp_011,4,Correct,1,0.15142884591606381,H,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,3,exp_011,5,Kernel Execution Timeout,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,3,exp_011,6,Extraction error,0,0.0,,1,1
0,gemini-31-pro-linfo,N/A,gemini-31-pro-linfo-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/gemini-31-pro-linfo-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,hopper-012,3,exp_011,7,Correct,1,0.15591043382473507,H,1,1
