stage_index,group,run,run_dir,definition,prompt_tag,prompt_tag_raw,replica,trajectory_id,turn,correctness,is_correct,speedup,arch_tag,is_shared_pair,is_matched_turn
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-010,hopper-010,3,exp_007,6,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-010,hopper-010,3,exp_007,7,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,0,exp_008,0,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,0,exp_008,1,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,0,exp_008,2,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,0,exp_008,3,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,0,exp_008,4,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,0,exp_008,5,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,0,exp_008,6,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,0,exp_008,7,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,1,exp_009,0,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,1,exp_009,1,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,1,exp_009,2,Kernel Execution Timeout,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,1,exp_009,3,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,1,exp_009,4,Runtime error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,1,exp_009,5,Kernel Execution Timeout,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,1,exp_009,6,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,1,exp_009,7,Numerical error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,2,exp_010,0,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,2,exp_010,1,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,2,exp_010,2,Numerical error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,2,exp_010,3,Extraction error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,2,exp_010,4,Numerical error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,2,exp_010,5,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,2,exp_010,6,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,2,exp_010,7,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,3,exp_011,0,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,3,exp_011,1,Numerical error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,3,exp_011,2,Compilation error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,3,exp_011,3,Numerical error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,3,exp_011,4,Correct,1,0.031034641282641804,H,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,3,exp_011,5,Numerical error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,3,exp_011,6,Numerical error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-011,hopper-011,3,exp_011,7,Numerical error,0,0.0,,0,0
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,0,exp_012,0,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,0,exp_012,1,Numerical error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,0,exp_012,2,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,0,exp_012,3,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,0,exp_012,4,Numerical error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,0,exp_012,5,Correct,1,0.41340292069127427,H,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,0,exp_012,6,Numerical error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,0,exp_012,7,Numerical error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,1,exp_013,0,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,1,exp_013,1,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,1,exp_013,2,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,1,exp_013,3,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,1,exp_013,4,Numerical error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,1,exp_013,5,Correct,1,0.25674332647348175,H,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,1,exp_013,6,Correct,1,0.2581531711803121,H,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,1,exp_013,7,Correct,1,0.2540465989093072,H,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,2,exp_014,0,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,2,exp_014,1,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,2,exp_014,2,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,2,exp_014,3,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,2,exp_014,4,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,2,exp_014,5,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,2,exp_014,6,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,2,exp_014,7,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,3,exp_015,0,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,3,exp_015,1,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,3,exp_015,2,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,3,exp_015,3,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,3,exp_015,4,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,3,exp_015,5,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,3,exp_015,6,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-012,hopper-012,3,exp_015,7,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,0,exp_016,0,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,0,exp_016,1,Extraction error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,0,exp_016,2,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,0,exp_016,3,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,0,exp_016,4,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,0,exp_016,5,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,0,exp_016,6,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,0,exp_016,7,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,1,exp_017,0,Compilation error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,1,exp_017,1,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,1,exp_017,2,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,1,exp_017,3,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,1,exp_017,4,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,1,exp_017,5,Runtime error,0,0.0,,1,1
0,regular,2026-0624-0939-nopatched-mha-bwd-d128,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-bwd-d128,mha_bwd_d128,hopper-013,hopper-013,1,exp_017,6,Runtime error,0,0.0,,1,1
