definition_name,seq_len,latency_ms,tflops,workload_uuid
fp8_mha_with_lse_d128,8192,6.693678,985.1364634252731,45d836c5-cdea-4d89-806b-9d955b9c0cbe
fp8_mha_with_lse_d128,16384,27.256314,970.8916089469653,22e4a52d-56b0-4a0d-bb57-6495543d2e48
fp8_mha_with_lse_d256,512,0.08737650000000001,589.3530014122167,2d7495d7-8f8f-4b05-8534-e30bb974c782
fp8_mha_with_lse_d256,1024,0.24106183333333334,861.5385877780611,09db219e-0619-49a2-9fa6-b3c05a6b4197
fp8_mha_with_lse_d256,2048,0.7807811666666667,1059.3198554385983,1234a392-25d9-4ecd-89ef-a960736ed4cd
fp8_mha_with_lse_d256,4096,3.0593958333333333,1086.1921959728825,4b431b40-99ba-4dc9-bcec-2627a07ffc2c
fp8_mha_with_lse_d256,8192,12.043908666666667,1090.178743822479,274c28db-4e35-47cf-bb51-f83a34ec4f2f
fp8_mha_with_lse_d256,16384,48.640174333333334,1090.8130226528497,c581f31c-b175-4f5b-a1a2-41c22b964c1d
fp8_mha_with_lse_d64_causal,512,0.05184,125.71126568841711,5ebe6a01-59c1-4171-9790-76dcdcdd4821
fp8_mha_with_lse_d64_causal,1024,0.102304,251.657011206,ae5284fc-28c4-4bde-8d41-d055ac15727a
fp8_mha_with_lse_d64_causal,2048,0.2804815,367.13175280746805,59c1517d-55da-4de0-b3b8-6d14762a948e
fp8_mha_with_lse_d64_causal,4096,0.9263545,442.17138820481256,cca5e657-82d4-489c-a029-a580376070f4
fp8_mha_with_lse_d64_causal,8192,3.432299,476.87266258648606,77b56740-6f6d-45da-9551-7e0602396e5f
fp8_mha_with_lse_d64_causal,16384,11.387377,585.5043686183628,0db5b0bf-91ff-489c-ba4a-b7278e5fc99f
fp8_mha_with_lse_d96_causal,512,0.05841666666666667,166.47590232305745,cc8e16ad-aa70-4b21-9b1d-7355353fba3b
fp8_mha_with_lse_d96_causal,1024,0.1214885,316.52186858094285,a6ab65b4-6c05-4ab9-ae49-1f83c5828988
fp8_mha_with_lse_d96_causal,2048,0.34862400000000004,445.80343496728244,047a97a4-3cdf-4cdb-8d52-bab95ea124a1
fp8_mha_with_lse_d96_causal,4096,1.1354646666666668,545.9300975216344,abc15470-685f-4ad5-b0a2-81f2530afa98
fp8_mha_with_lse_d96_causal,8192,4.3467009999999995,568.8758578884895,d437b7f4-0664-49d1-91db-ab7514527ac4
fp8_mha_with_lse_d96_causal,16384,13.618047333333331,734.304461004904,d6d8973c-6a5f-4221-9923-219969a94848
fp8_mha_with_lse_d128_causal,512,0.059713,212.9876667548268,4fcd24d6-8572-4b43-978d-ef26d3b73b47
fp8_mha_with_lse_d128_causal,1024,0.132097,390.97138659353914,b8dcd2a9-29fc-4502-b3c6-f606f70a6f77
fp8_mha_with_lse_d128_causal,2048,0.3709615,552.3348494115189,f72fea9e-3015-4026-9e8d-92932fb4ca0d
fp8_mha_with_lse_d128_causal,4096,1.2372874999999999,667.1756072837776,504c5595-5bf7-4234-98a4-ee6254af8c8f
fp8_mha_with_lse_d128_causal,8192,4.603695,717.9947215545353,905e9f07-b438-4665-9d3a-ddba30ac112f
fp8_mha_with_lse_d128_causal,16384,13.917774000000001,948.4262919987784,5a4a16aa-8988-4864-9706-7e36c606a197
fp8_mha_with_lse_d256_causal,512,0.08348833333333334,309.01762476316867,f6eef5d1-66f4-45f1-b0dc-49b58d065128
fp8_mha_with_lse_d256_causal,1024,0.21257133333333333,486.8826071058574,cf7c1bd8-7c6c-4b31-bcb7-1a203d15c004
fp8_mha_with_lse_d256_causal,2048,0.66461,620.1007296616257,14e3ccc2-285f-4649-b427-84072207367b
fp8_mha_with_lse_d256_causal,4096,2.3389081666666667,706.3005403160906,7cee2ef9-ae19-4124-960e-9136c99de9d8
fp8_mha_with_lse_d256_causal,8192,8.8929995,740.917928866267,344d34b0-be39-4a30-bb06-28eb933c91a9
fp8_mha_with_lse_d256_causal,16384,25.151059500000002,1054.496258946505,a9e6fcb7-23c3-4c45-b8e5-31bee4640655
