stage_index,group,parquet_rows,run,run_dir,definition,prompt_tag,prompt_tag_raw,prompt_tag_match,replica,trajectory_id,turn,correctness,is_correct,speedup,arch_tag,is_comparison_pair,is_shared_pair
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,1,exp_001,2,Runtime error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,1,exp_001,3,Runtime error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,1,exp_001,4,Runtime error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,1,exp_001,5,Runtime error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,1,exp_001,6,Correct,1,0.4740659934477925,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,1,exp_001,7,Correct,1,0.7056443167685,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,2,exp_002,0,Numerical error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,2,exp_002,1,Correct,1,0.49737972456113444,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,2,exp_002,2,Compilation error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,2,exp_002,3,Correct,1,0.668623733456931,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,2,exp_002,4,Compilation error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,2,exp_002,5,Correct,1,0.8241355203336368,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,2,exp_002,6,Numerical error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,2,exp_002,7,Correct,1,0.8247532038544474,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,3,exp_003,0,Numerical error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,3,exp_003,1,Correct,1,0.1816154214717642,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,3,exp_003,2,Correct,1,0.6453114708289256,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,3,exp_003,3,Correct,1,0.6399320391429852,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,3,exp_003,4,Correct,1,0.5176585022195714,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,3,exp_003,5,Correct,1,0.6376158030758237,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,3,exp_003,6,Sanitize Timeout,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0513-1125,/home/ubuntu/AccRL-exps/eval_runs/2026-0513-1125,gemm_n7168_k5120,b200-bf16,b200-bf16,b200-bf16,3,exp_003,7,Correct,1,0.7712811845776548,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_000,0,Kernel Execution Timeout,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_000,1,Compilation error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_000,2,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_000,3,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_000,4,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_000,5,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_000,6,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_000,7,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,0,Runtime error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,1,Runtime error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,2,Runtime error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,3,Runtime error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,4,Correct,1,0.2627271558217414,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,5,Numerical error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,6,Kernel Execution Timeout,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,7,Correct,1,0.2804289723073381,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,0,Compilation error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,1,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,2,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,3,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,4,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,5,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,6,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0040,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0040,mha_bwd_d128,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,7,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16,b200-bf16,b200-bf16,0,exp_000,0,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16,b200-bf16,b200-bf16,0,exp_000,1,Kernel Execution Timeout,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16,b200-bf16,b200-bf16,0,exp_000,2,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16,b200-bf16,b200-bf16,0,exp_000,3,Compilation error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16,b200-bf16,b200-bf16,0,exp_000,4,Kernel Execution Timeout,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16,b200-bf16,b200-bf16,0,exp_000,5,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16,b200-bf16,b200-bf16,0,exp_000,6,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16,b200-bf16,b200-bf16,0,exp_000,7,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,0,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,1,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,2,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,3,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,4,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,5,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,6,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-012,b200-bf16-012,b200-bf16-012,0,exp_001,7,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,0,Compilation error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,1,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,2,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,3,Compilation error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,4,Runtime error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,5,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,6,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-013,b200-bf16-013,b200-bf16-013,0,exp_002,7,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-13,b200-bf16-13,b200-bf16-13,0,exp_003,0,Numerical error,0,0.0,"A, B",0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-13,b200-bf16-13,b200-bf16-13,0,exp_003,1,Numerical error,0,0.0,"A, B",0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-13,b200-bf16-13,b200-bf16-13,0,exp_003,2,Numerical error,0,0.0,"A, B",0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-13,b200-bf16-13,b200-bf16-13,0,exp_003,3,Numerical error,0,0.0,"A, B",0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-13,b200-bf16-13,b200-bf16-13,0,exp_003,4,Correct,1,0.026926936903174464,"A, B",0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-13,b200-bf16-13,b200-bf16-13,0,exp_003,5,Compilation error,0,0.0,"A, B",0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-13,b200-bf16-13,b200-bf16-13,0,exp_003,6,Kernel Execution Timeout,0,0.0,"A, B",0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-13,b200-bf16-13,b200-bf16-13,0,exp_003,7,Compilation error,0,0.0,"A, B",0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-14,b200-bf16-14,b200-bf16-14,0,exp_004,0,Kernel Execution Timeout,0,0.0,,0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-14,b200-bf16-14,b200-bf16-14,0,exp_004,1,Runtime error,0,0.0,,0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-14,b200-bf16-14,b200-bf16-14,0,exp_004,2,Runtime error,0,0.0,,0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-14,b200-bf16-14,b200-bf16-14,0,exp_004,3,Runtime error,0,0.0,,0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-14,b200-bf16-14,b200-bf16-14,0,exp_004,4,Runtime error,0,0.0,,0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-14,b200-bf16-14,b200-bf16-14,0,exp_004,5,Runtime error,0,0.0,,0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-14,b200-bf16-14,b200-bf16-14,0,exp_004,6,Runtime error,0,0.0,,0,0
0,gemini-3.1-pro-preview,N/A,2026-0530-0240,/home/ubuntu/AccRL-exps/eval_runs/2026-0530-0240,mha_bwd_d128_causal,b200-bf16-14,b200-bf16-14,b200-bf16-14,0,exp_004,7,Runtime error,0,0.0,,0,0
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_008,0,Compilation error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_008,1,Numerical error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_008,2,Numerical error,0,0.0,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_008,3,Correct,1,0.17115105079001405,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_008,4,Correct,1,0.16227600833115643,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_008,5,Correct,1,0.2607239033644752,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_008,6,Correct,1,0.20867323745965166,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,0,exp_008,7,Correct,1,0.17505269541461574,"H, B",1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,1,exp_009,0,Kernel Execution Timeout,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,1,exp_009,1,Kernel Execution Timeout,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,1,exp_009,2,Numerical error,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,1,exp_009,3,Kernel Execution Timeout,0,0.0,,1,1
0,gemini-3.1-pro-preview,N/A,2026-0529-1900-complete,/home/ubuntu/AccRL-exps/eval_runs/2026-0529-1900-complete,mha_with_lse_d128,b200-bf16,b200-bf16,b200-bf16,1,exp_009,4,Runtime error,0,0.0,,1,1
